IncidentID,DateKey,EmployeeID,EquipmentID,IncidentType,Severity,Area,LostTimeHours
2486,20211104,1604,120,Medical Treatment Case,Medium,Workshop,58
2487,20201222,2246,138,Spill,Medium,Admin Block,101
2488,20191007,2220,332,Environmental Release,High,Storage Area,240
2489,20190904,1616,60,Environmental Release,High,Flare Area,77
2490,20191231,2799,185,Equipment Damage,Medium,Process Area A,395
2491,20200629,875,109,Environmental Release,High,Control Room,211
2492,20220503,2364,299,Process Leak,High,Utilities Area,422
2493,20191031,1441,145,Contractor Incident,Medium,Process Area A,92
2494,20210523,330,294,Environmental Release,High,Utilities Area,20
2495,20200927,41,272,Fire,Critical,Process Area A,380
2496,20241011,1039,42,Spill,Medium,Process Area A,52
2497,20200429,1374,209,Contractor Incident,Medium,Flare Area,264
2498,20211219,60,242,Spill,Medium,Control Room,366
2499,20200320,1990,103,Process Leak,High,Process Area A,258
2500,20231119,1068,34,Spill,Medium,Control Room,232
2501,20230927,1976,296,Medical Treatment Case,Medium,Admin Block,141
2502,20200803,2096,16,Contractor Incident,Medium,Flare Area,211
2503,20240612,1367,126,Process Leak,High,Flare Area,19
2504,20191229,883,202,Medical Treatment Case,Medium,Flare Area,229
2505,20240317,2909,242,Spill,Medium,Workshop,124
2506,20210530,2357,47,Spill,Medium,Flare Area,229
2507,20190421,139,124,Fire,Critical,Storage Area,210
2508,20210623,2976,220,Contractor Incident,Medium,Control Room,55
2509,20210316,65,245,Spill,Medium,Workshop,380
2510,20211128,211,242,Equipment Damage,Medium,Control Room,279
2511,20210613,2142,209,Contractor Incident,Medium,Utilities Area,199
2512,20200407,991,63,Near Miss,Low,Process Area B,0
2513,20211216,1573,38,Near Miss,Low,Marine Jetty,0
2514,20240507,867,292,Near Miss,Low,Storage Area,0
2515,20240212,1242,69,Process Leak,High,Process Area B,236
2516,20200903,486,48,Medical Treatment Case,Medium,Flare Area,270
2517,20191004,1085,134,Environmental Release,High,Process Area B,242
2518,20201028,895,37,Medical Treatment Case,Medium,Process Area A,176
2519,20231104,1205,110,Contractor Incident,Medium,Process Area A,315
2520,20191202,794,33,Environmental Release,High,Marine Jetty,477
2521,20230307,435,301,Equipment Damage,Medium,Flare Area,404
2522,20220618,573,167,Fire,Critical,Process Area B,345
2523,20210318,1170,152,Fire,Critical,Flare Area,458
2524,20230818,2053,84,Fire,Critical,Flare Area,123
2525,20230718,474,295,Contractor Incident,Medium,Workshop,88
2526,20240609,1073,25,Medical Treatment Case,Medium,Process Area A,227
2527,20240215,1193,165,Equipment Damage,Medium,Marine Jetty,92
2528,20220505,1310,18,Lost Time Injury,High,Storage Area,157
2529,20191203,2467,53,Spill,Medium,Control Room,468
2530,20210422,1945,103,Process Leak,High,Admin Block,186
2531,20240427,1095,332,Equipment Damage,Medium,Storage Area,59
2532,20191210,914,93,Spill,Medium,Flare Area,452
2533,20191207,2653,64,Contractor Incident,Medium,Flare Area,103
2534,20240521,848,186,Near Miss,Low,Utilities Area,0
2535,20240804,21,243,Contractor Incident,Medium,Admin Block,192
2536,20200409,1587,302,Fire,Critical,Storage Area,280
2537,20200218,116,263,Lost Time Injury,High,Admin Block,299
2538,20230804,438,172,First Aid Case,Low,Process Area B,0
2539,20220506,2297,91,Near Miss,Low,Control Room,0
2540,20201107,358,132,Equipment Damage,Medium,Process Area B,357
2541,20190325,2427,171,Near Miss,Low,Workshop,0
2542,20200209,2663,308,Near Miss,Low,Admin Block,0
2543,20230926,2709,302,First Aid Case,Low,Flare Area,0
2544,20240618,1709,174,Environmental Release,High,Flare Area,315
2545,20230428,904,154,Spill,Medium,Workshop,52
2546,20201111,2606,118,Equipment Damage,Medium,Utilities Area,307
2547,20240811,1550,33,Medical Treatment Case,Medium,Workshop,65
2548,20231023,1604,164,Fire,Critical,Utilities Area,116
2549,20240311,2894,31,Process Leak,High,Storage Area,48
2550,20190222,74,280,Near Miss,Low,Admin Block,0
2551,20240529,860,332,First Aid Case,Low,Flare Area,0
2552,20220827,2042,64,Process Leak,High,Admin Block,236
2553,20190730,2634,287,Equipment Damage,Medium,Process Area A,206
2554,20230202,2613,189,Equipment Damage,Medium,Process Area A,212
2555,20241008,1163,60,Environmental Release,High,Process Area A,407
2556,20230908,22,111,First Aid Case,Low,Flare Area,0
2557,20191021,51,137,Medical Treatment Case,Medium,Admin Block,186
2558,20210131,2078,67,Equipment Damage,Medium,Process Area A,67
2559,20201015,63,271,Equipment Damage,Medium,Process Area B,338
2560,20221015,655,32,Spill,Medium,Process Area B,131
2561,20240310,2581,319,Contractor Incident,Medium,Process Area A,312
2562,20200420,555,31,Environmental Release,High,Process Area B,226
2563,20190823,2418,113,Spill,Medium,Control Room,162
2564,20190828,1512,14,Contractor Incident,Medium,Process Area A,29
2565,20220426,2906,302,Equipment Damage,Medium,Flare Area,371
2566,20220422,2100,276,Near Miss,Low,Workshop,0
2567,20220515,428,203,Spill,Medium,Workshop,151
2568,20190319,1548,79,Medical Treatment Case,Medium,Process Area B,327
2569,20230303,1687,232,Process Leak,High,Admin Block,54
2570,20200617,1137,284,Fire,Critical,Control Room,465
2571,20210729,1557,237,Lost Time Injury,High,Workshop,364
2572,20211024,1597,85,Equipment Damage,Medium,Control Room,4
2573,20240706,336,128,Environmental Release,High,Control Room,93
2574,20190112,729,198,Contractor Incident,Medium,Admin Block,0
2575,20230906,1215,25,Near Miss,Low,Process Area B,0
2576,20231004,2751,47,First Aid Case,Low,Utilities Area,0
2577,20190327,2126,314,Equipment Damage,Medium,Storage Area,385
2578,20240327,1092,325,First Aid Case,Low,Process Area B,0
2579,20231118,1790,30,Contractor Incident,Medium,Process Area A,19
2580,20230424,2081,334,Near Miss,Low,Admin Block,0
2581,20230314,747,259,Spill,Medium,Control Room,190
2582,20240720,2222,269,Contractor Incident,Medium,Flare Area,237
2583,20210611,2628,27,Equipment Damage,Medium,Admin Block,460
2584,20231205,925,93,Lost Time Injury,High,Process Area A,265
2585,20201203,1152,268,Contractor Incident,Medium,Marine Jetty,160
2586,20200226,253,49,Near Miss,Low,Control Room,0
2587,20220925,476,265,Near Miss,Low,Admin Block,0
2588,20210131,2856,228,Lost Time Injury,High,Process Area A,69
2589,20190928,2313,90,First Aid Case,Low,Process Area A,0
2590,20190224,2108,216,First Aid Case,Low,Marine Jetty,0
2591,20190107,1565,272,Equipment Damage,Medium,Storage Area,119
2592,20240305,2568,271,Process Leak,High,Flare Area,256
2593,20190901,1963,291,Contractor Incident,Medium,Control Room,318
2594,20200915,231,152,Equipment Damage,Medium,Utilities Area,21
2595,20210912,181,93,Lost Time Injury,High,Flare Area,377
2596,20240106,880,152,Process Leak,High,Admin Block,153
2597,20240512,958,51,Equipment Damage,Medium,Workshop,176
2598,20240702,1110,200,First Aid Case,Low,Storage Area,0
2599,20240610,946,152,Lost Time Injury,High,Control Room,453
2600,20240926,1349,245,First Aid Case,Low,Process Area A,0
2601,20240617,233,212,Fire,Critical,Process Area A,383
2602,20200722,895,71,Process Leak,High,Admin Block,338
2603,20210828,2653,235,Equipment Damage,Medium,Workshop,281
2604,20230411,577,11,Environmental Release,High,Storage Area,89
2605,20200624,2770,205,Spill,Medium,Control Room,435
2606,20200626,278,258,Contractor Incident,Medium,Marine Jetty,230
2607,20240805,2931,233,Spill,Medium,Control Room,187
2608,20211025,1695,291,Contractor Incident,Medium,Workshop,132
2609,20190509,961,69,Spill,Medium,Admin Block,181
2610,20190402,2306,325,Fire,Critical,Process Area B,368
2611,20241013,1279,217,Fire,Critical,Marine Jetty,44
2612,20240907,2485,286,First Aid Case,Low,Process Area A,0
2613,20240623,1507,217,Fire,Critical,Admin Block,421
2614,20210909,2629,203,Medical Treatment Case,Medium,Process Area B,273
2615,20230107,1524,90,Process Leak,High,Marine Jetty,434
2616,20200112,737,259,Lost Time Injury,High,Process Area A,135
2617,20201215,1617,169,Environmental Release,High,Control Room,237
2618,20210302,2967,203,Contractor Incident,Medium,Utilities Area,95
2619,20210915,2125,134,Contractor Incident,Medium,Marine Jetty,104
2620,20240819,2910,227,Process Leak,High,Utilities Area,240
2621,20200202,2248,323,Near Miss,Low,Utilities Area,0
2622,20220923,1851,189,Spill,Medium,Utilities Area,310
2623,20241015,2701,182,First Aid Case,Low,Control Room,0
2624,20220311,778,55,First Aid Case,Low,Utilities Area,0
2625,20210820,292,210,Fire,Critical,Flare Area,163
2626,20230816,2634,246,Near Miss,Low,Workshop,0
2627,20230802,1925,305,Contractor Incident,Medium,Workshop,323
2628,20220524,658,167,Contractor Incident,Medium,Process Area A,294
2629,20210322,1942,27,Environmental Release,High,Storage Area,32
2630,20210617,1075,205,Process Leak,High,Utilities Area,434
2631,20200918,74,270,Contractor Incident,Medium,Process Area A,161
2632,20240702,2117,290,Medical Treatment Case,Medium,Process Area A,297
2633,20231024,657,51,First Aid Case,Low,Storage Area,0
2634,20230330,2395,29,Equipment Damage,Medium,Marine Jetty,256
2635,20230202,1113,196,Equipment Damage,Medium,Workshop,414
2636,20240928,153,130,Lost Time Injury,High,Utilities Area,128
2637,20210511,1011,35,Contractor Incident,Medium,Admin Block,38
2638,20190407,2325,254,Lost Time Injury,High,Process Area B,391
2639,20240830,678,161,Medical Treatment Case,Medium,Workshop,267
2640,20240316,683,27,Process Leak,High,Workshop,91
2641,20211219,971,94,Environmental Release,High,Process Area A,103
2642,20240830,1740,69,Environmental Release,High,Workshop,398
2643,20231018,1844,192,First Aid Case,Low,Process Area A,0
2644,20191121,558,48,Equipment Damage,Medium,Storage Area,174
2645,20211017,2083,315,Near Miss,Low,Storage Area,0
2646,20190928,2219,206,Equipment Damage,Medium,Admin Block,201
2647,20230127,2197,182,Medical Treatment Case,Medium,Workshop,340
2648,20231213,2296,252,First Aid Case,Low,Control Room,0
2649,20220711,660,78,Lost Time Injury,High,Workshop,171
2650,20190924,2395,252,Lost Time Injury,High,Process Area B,235
2651,20190602,1233,289,Environmental Release,High,Marine Jetty,332
2652,20221205,1207,120,Fire,Critical,Workshop,338
2653,20221019,299,200,First Aid Case,Low,Marine Jetty,0
2654,20230302,840,250,Process Leak,High,Storage Area,24
2655,20231124,1365,143,Environmental Release,High,Workshop,320
2656,20211029,769,276,Equipment Damage,Medium,Workshop,291
2657,20230712,2797,55,Near Miss,Low,Workshop,0
2658,20240202,1515,252,Fire,Critical,Flare Area,399
2659,20240521,2881,215,First Aid Case,Low,Process Area A,0
2660,20200304,1478,214,First Aid Case,Low,Admin Block,0
2661,20240914,263,250,Environmental Release,High,Control Room,120
2662,20231002,1899,35,Lost Time Injury,High,Storage Area,126
2663,20230609,2811,62,Spill,Medium,Admin Block,405
2664,20200123,367,334,First Aid Case,Low,Flare Area,0
2665,20211108,2961,243,Equipment Damage,Medium,Storage Area,393
2666,20240318,2088,237,Process Leak,High,Flare Area,225
2667,20230220,1811,283,Process Leak,High,Control Room,64
2668,20241115,1321,191,Environmental Release,High,Process Area B,153
2669,20240516,1021,154,Medical Treatment Case,Medium,Control Room,218
2670,20240127,512,43,Fire,Critical,Admin Block,328
2671,20230801,1822,184,Contractor Incident,Medium,Flare Area,425
2672,20220511,1727,35,Equipment Damage,Medium,Utilities Area,304
2673,20200706,943,165,First Aid Case,Low,Storage Area,0
2674,20220813,2452,241,Fire,Critical,Utilities Area,176
2675,20231026,1560,234,Contractor Incident,Medium,Workshop,348
2676,20201116,2333,242,Spill,Medium,Process Area B,168
2677,20230703,2021,315,Medical Treatment Case,Medium,Workshop,460
2678,20190813,2784,28,Fire,Critical,Process Area A,370
2679,20230302,2916,324,Spill,Medium,Flare Area,56
2680,20200818,1878,98,Process Leak,High,Control Room,187
2681,20241129,183,301,Fire,Critical,Flare Area,389
2682,20191116,494,25,Near Miss,Low,Process Area A,0
2683,20200818,721,224,Process Leak,High,Control Room,209
2684,20210219,84,3,First Aid Case,Low,Control Room,0
2685,20230919,2902,64,Contractor Incident,Medium,Process Area B,93
2686,20190223,1367,233,Contractor Incident,Medium,Process Area B,64
2687,20220623,49,15,Fire,Critical,Marine Jetty,426
2688,20211212,1714,227,Equipment Damage,Medium,Workshop,254
2689,20210918,137,330,Process Leak,High,Process Area B,208
2690,20210711,628,69,Process Leak,High,Storage Area,65
2691,20240606,1377,278,First Aid Case,Low,Process Area A,0
2692,20210816,1951,193,First Aid Case,Low,Workshop,0
2693,20241225,2286,105,Process Leak,High,Marine Jetty,34
2694,20240307,1217,67,Medical Treatment Case,Medium,Workshop,232
2695,20240905,870,275,Medical Treatment Case,Medium,Workshop,220
2696,20220523,2545,60,Fire,Critical,Utilities Area,412
2697,20200908,2383,158,First Aid Case,Low,Process Area A,0
2698,20190616,1138,229,Environmental Release,High,Admin Block,215
2699,20211123,1671,122,Equipment Damage,Medium,Process Area A,468
2700,20230509,931,62,Spill,Medium,Process Area A,6
2701,20200220,1506,210,Environmental Release,High,Workshop,157
2702,20231221,2930,38,Spill,Medium,Admin Block,25
2703,20210402,1757,81,Medical Treatment Case,Medium,Workshop,172
2704,20230606,2677,117,Spill,Medium,Marine Jetty,479
2705,20220526,1849,209,Spill,Medium,Process Area A,468
2706,20241009,1253,30,First Aid Case,Low,Marine Jetty,0
2707,20190213,2769,75,Contractor Incident,Medium,Process Area A,27
2708,20210702,2973,227,Near Miss,Low,Control Room,0
2709,20220509,1668,261,Lost Time Injury,High,Workshop,46
2710,20230921,2712,325,Environmental Release,High,Utilities Area,359
2711,20210915,1532,71,Contractor Incident,Medium,Admin Block,100
2712,20240409,2814,152,Fire,Critical,Storage Area,237
2713,20231027,2845,147,Process Leak,High,Admin Block,273
2714,20200601,2448,308,Lost Time Injury,High,Control Room,464
2715,20211020,665,192,Near Miss,Low,Admin Block,0
2716,20211004,2097,196,Lost Time Injury,High,Process Area B,109
2717,20210817,276,199,Medical Treatment Case,Medium,Flare Area,223
2718,20230218,435,156,Fire,Critical,Utilities Area,296
2719,20220108,553,64,Lost Time Injury,High,Marine Jetty,149
2720,20210713,59,161,Equipment Damage,Medium,Marine Jetty,458
2721,20190727,2899,228,Lost Time Injury,High,Process Area B,335
2722,20221219,2117,68,Process Leak,High,Storage Area,159
2723,20231112,620,279,Environmental Release,High,Process Area A,1
2724,20190807,2544,52,Medical Treatment Case,Medium,Process Area B,251
2725,20241230,1959,324,Medical Treatment Case,Medium,Control Room,22
2726,20200319,1419,134,Fire,Critical,Control Room,394
2727,20230312,406,333,First Aid Case,Low,Workshop,0
2728,20230704,478,253,Lost Time Injury,High,Flare Area,221
2729,20221116,1081,235,Fire,Critical,Process Area A,269
2730,20190729,1158,27,Lost Time Injury,High,Process Area B,317
2731,20230610,200,136,Process Leak,High,Utilities Area,190
2732,20190705,452,161,First Aid Case,Low,Control Room,0
2733,20231009,319,33,Fire,Critical,Marine Jetty,68
2734,20190810,1549,149,Spill,Medium,Admin Block,31
2735,20241230,1660,129,Process Leak,High,Admin Block,11
2736,20200910,458,89,Medical Treatment Case,Medium,Flare Area,251
2737,20200219,2830,313,Process Leak,High,Process Area B,167
2738,20220328,1466,232,Lost Time Injury,High,Process Area A,456
2739,20190409,299,133,Process Leak,High,Process Area A,127
2740,20240921,1630,213,Equipment Damage,Medium,Admin Block,319
2741,20230316,1274,303,Environmental Release,High,Utilities Area,366
2742,20231105,50,23,Contractor Incident,Medium,Process Area A,439
2743,20241224,1044,212,Process Leak,High,Workshop,123
2744,20220618,1568,112,Medical Treatment Case,Medium,Admin Block,373
2745,20201106,693,137,Medical Treatment Case,Medium,Utilities Area,117
2746,20241024,1999,244,Contractor Incident,Medium,Process Area A,366
2747,20240421,1054,112,First Aid Case,Low,Storage Area,0
2748,20190520,382,68,First Aid Case,Low,Marine Jetty,0
2749,20220117,2657,171,Spill,Medium,Marine Jetty,312
2750,20191123,2281,136,Contractor Incident,Medium,Control Room,73
2751,20220718,2681,166,Equipment Damage,Medium,Flare Area,319
2752,20191115,775,59,Lost Time Injury,High,Workshop,451
2753,20190627,2933,73,Near Miss,Low,Workshop,0
2754,20231217,237,92,Spill,Medium,Process Area B,203
2755,20190422,2382,52,Spill,Medium,Process Area B,292
2756,20230918,1459,259,Near Miss,Low,Utilities Area,0
2757,20240422,60,249,First Aid Case,Low,Utilities Area,0
2758,20190220,2292,191,Fire,Critical,Marine Jetty,73
2759,20241219,1340,125,Process Leak,High,Process Area A,2
2760,20230930,2776,151,Fire,Critical,Control Room,427
2761,20200325,2347,78,Medical Treatment Case,Medium,Marine Jetty,126
2762,20200918,1784,83,Near Miss,Low,Marine Jetty,0
2763,20210105,1996,195,Lost Time Injury,High,Marine Jetty,446
2764,20220809,1489,196,Spill,Medium,Utilities Area,346
2765,20200308,797,49,Near Miss,Low,Workshop,0
2766,20190511,2374,216,Spill,Medium,Admin Block,65
2767,20210205,1993,39,Near Miss,Low,Marine Jetty,0
2768,20240115,1111,262,Process Leak,High,Control Room,182
2769,20191130,986,121,Fire,Critical,Workshop,250
2770,20230613,392,8,First Aid Case,Low,Flare Area,0
2771,20230914,2376,193,Medical Treatment Case,Medium,Utilities Area,103
2772,20190903,401,21,Medical Treatment Case,Medium,Storage Area,12
2773,20210702,1962,264,First Aid Case,Low,Process Area B,0
2774,20230225,2377,246,First Aid Case,Low,Admin Block,0
2775,20240601,812,132,Fire,Critical,Utilities Area,165
2776,20220225,2082,323,Equipment Damage,Medium,Control Room,291
2777,20211121,1539,21,Contractor Incident,Medium,Utilities Area,172
2778,20230406,49,268,Lost Time Injury,High,Marine Jetty,30
2779,20191204,2004,254,Medical Treatment Case,Medium,Control Room,361
2780,20230713,2420,291,Spill,Medium,Storage Area,184
2781,20200603,2576,273,Lost Time Injury,High,Admin Block,476
2782,20190219,2859,33,Spill,Medium,Admin Block,337
2783,20200901,1263,233,Medical Treatment Case,Medium,Process Area B,383
2784,20200424,2775,330,Near Miss,Low,Utilities Area,0
2785,20190625,464,281,Lost Time Injury,High,Process Area A,213
2786,20190228,435,56,Contractor Incident,Medium,Flare Area,326
2787,20230927,1257,316,Process Leak,High,Admin Block,18
2788,20210927,2070,124,Lost Time Injury,High,Process Area B,217
2789,20240408,112,36,Equipment Damage,Medium,Utilities Area,226
2790,20190207,2818,120,Near Miss,Low,Workshop,0
2791,20211205,1226,183,Equipment Damage,Medium,Process Area A,104
2792,20220325,2206,24,Spill,Medium,Storage Area,84
2793,20240507,966,55,Medical Treatment Case,Medium,Admin Block,243
2794,20221129,2705,288,Equipment Damage,Medium,Utilities Area,417
2795,20201108,186,200,Contractor Incident,Medium,Flare Area,186
2796,20230921,2250,97,Contractor Incident,Medium,Marine Jetty,57
2797,20220330,1070,17,Medical Treatment Case,Medium,Marine Jetty,218
2798,20230220,980,85,Fire,Critical,Flare Area,188
2799,20221103,292,57,Lost Time Injury,High,Flare Area,103
2800,20200302,2956,225,Environmental Release,High,Process Area A,170
2801,20220609,1,76,Fire,Critical,Marine Jetty,447
2802,20190613,2313,47,Lost Time Injury,High,Process Area A,356
2803,20230813,2697,25,Fire,Critical,Flare Area,294
2804,20220425,1822,171,Contractor Incident,Medium,Control Room,335
2805,20240917,1265,277,Lost Time Injury,High,Storage Area,366
2806,20190122,209,252,Process Leak,High,Flare Area,2
2807,20210913,286,27,Near Miss,Low,Utilities Area,0
2808,20211223,397,316,Spill,Medium,Control Room,291
2809,20200116,1094,77,Equipment Damage,Medium,Process Area B,145
2810,20240522,2916,186,Spill,Medium,Process Area A,240
2811,20220219,2994,222,Fire,Critical,Process Area A,251
2812,20201020,1992,317,Fire,Critical,Utilities Area,9
2813,20190825,414,29,Environmental Release,High,Workshop,18
2814,20201217,574,153,Contractor Incident,Medium,Storage Area,113
2815,20200124,2522,180,Environmental Release,High,Control Room,17
2816,20221111,230,283,Equipment Damage,Medium,Control Room,97
2817,20231127,1153,177,Equipment Damage,Medium,Utilities Area,323
2818,20241020,1676,136,Process Leak,High,Process Area B,238
2819,20240613,2959,215,Medical Treatment Case,Medium,Process Area A,163
2820,20221006,1501,217,Environmental Release,High,Marine Jetty,89
2821,20240614,1519,309,First Aid Case,Low,Storage Area,0
2822,20211206,2618,242,Medical Treatment Case,Medium,Process Area B,16
2823,20230801,2639,322,Spill,Medium,Flare Area,382
2824,20231028,461,266,Process Leak,High,Marine Jetty,245
2825,20220502,1192,125,Lost Time Injury,High,Storage Area,320
2826,20220127,838,147,Process Leak,High,Flare Area,197
2827,20200616,870,270,First Aid Case,Low,Process Area B,0
2828,20240722,749,158,Spill,Medium,Admin Block,347
2829,20190401,2574,214,Spill,Medium,Storage Area,417
2830,20230221,196,270,Medical Treatment Case,Medium,Workshop,46
2831,20220626,890,204,Medical Treatment Case,Medium,Process Area A,418
2832,20230308,79,165,Spill,Medium,Process Area B,155
2833,20200412,1138,183,Equipment Damage,Medium,Control Room,289
2834,20200222,2750,173,Fire,Critical,Flare Area,216
2835,20190125,1748,189,Near Miss,Low,Flare Area,0
2836,20221116,2280,193,Fire,Critical,Utilities Area,54
2837,20200509,853,218,Spill,Medium,Process Area B,149
2838,20210420,2713,274,Near Miss,Low,Storage Area,0
2839,20240508,1254,30,Contractor Incident,Medium,Workshop,75
2840,20230205,845,60,Spill,Medium,Flare Area,422
2841,20191105,2241,329,Contractor Incident,Medium,Process Area A,177
2842,20200611,548,108,Near Miss,Low,Marine Jetty,0
2843,20230428,760,163,First Aid Case,Low,Utilities Area,0
2844,20240107,2367,92,Process Leak,High,Storage Area,173
2845,20220620,2317,249,Environmental Release,High,Process Area A,48
2846,20230724,1946,197,Environmental Release,High,Process Area A,187
2847,20200121,1880,278,Fire,Critical,Workshop,475
2848,20200630,2100,284,Process Leak,High,Marine Jetty,473
2849,20240430,484,32,Contractor Incident,Medium,Process Area B,57
2850,20190723,1661,299,Lost Time Injury,High,Utilities Area,372
2851,20190423,736,51,Medical Treatment Case,Medium,Process Area B,318
2852,20241224,2836,22,Medical Treatment Case,Medium,Storage Area,254
2853,20210711,2951,230,Equipment Damage,Medium,Admin Block,207
2854,20190222,42,255,Environmental Release,High,Process Area A,5
2855,20230630,662,329,Near Miss,Low,Storage Area,0
2856,20240302,2581,25,Fire,Critical,Admin Block,258
2857,20220513,1973,134,Near Miss,Low,Marine Jetty,0
2858,20190120,1428,134,Contractor Incident,Medium,Process Area A,304
2859,20210617,249,92,Equipment Damage,Medium,Workshop,462
2860,20230512,1389,274,Environmental Release,High,Utilities Area,381
2861,20190711,1788,330,Environmental Release,High,Marine Jetty,175
2862,20230903,1633,235,Spill,Medium,Process Area B,289
2863,20220302,1132,90,First Aid Case,Low,Utilities Area,0
2864,20220530,2461,264,Medical Treatment Case,Medium,Process Area A,364
2865,20191218,215,2,Medical Treatment Case,Medium,Admin Block,345
2866,20200209,2892,304,Fire,Critical,Control Room,227
2867,20230816,1341,82,First Aid Case,Low,Process Area A,0
2868,20230105,4,280,Medical Treatment Case,Medium,Admin Block,418
2869,20200808,636,120,Near Miss,Low,Storage Area,0
2870,20191101,2565,259,Fire,Critical,Storage Area,75
2871,20190114,2892,32,Lost Time Injury,High,Process Area B,220
2872,20210617,1610,235,Contractor Incident,Medium,Flare Area,279
2873,20210109,232,297,Medical Treatment Case,Medium,Workshop,285
2874,20190723,2690,13,Environmental Release,High,Flare Area,237
2875,20200103,1717,133,Environmental Release,High,Admin Block,427
2876,20240604,109,44,Lost Time Injury,High,Utilities Area,364
2877,20240930,2473,331,Process Leak,High,Process Area A,163
2878,20220114,1661,168,Lost Time Injury,High,Admin Block,164
2879,20210124,617,215,Lost Time Injury,High,Control Room,431
2880,20211024,2820,234,Process Leak,High,Utilities Area,379
2881,20200407,1287,132,Spill,Medium,Storage Area,471
2882,20200323,1025,216,Near Miss,Low,Utilities Area,0
2883,20200504,1121,298,Near Miss,Low,Utilities Area,0
2884,20230413,1578,4,Equipment Damage,Medium,Control Room,194
2885,20240903,1899,86,Equipment Damage,Medium,Utilities Area,33
2886,20240613,1252,16,First Aid Case,Low,Process Area A,0
2887,20200115,361,75,Contractor Incident,Medium,Flare Area,284
2888,20241119,831,269,Contractor Incident,Medium,Workshop,49
2889,20200220,2823,223,Spill,Medium,Admin Block,361
2890,20190429,445,67,Spill,Medium,Marine Jetty,53
2891,20220225,2909,80,Environmental Release,High,Utilities Area,377
2892,20200505,2095,251,Process Leak,High,Process Area A,321
2893,20211228,1968,300,Fire,Critical,Utilities Area,18
2894,20241113,2684,8,Contractor Incident,Medium,Process Area B,41
2895,20211216,26,53,Lost Time Injury,High,Marine Jetty,121
2896,20220215,374,162,Equipment Damage,Medium,Workshop,271
2897,20190613,1911,259,Equipment Damage,Medium,Utilities Area,441
2898,20230315,2272,2,Environmental Release,High,Admin Block,36
2899,20211228,650,146,Environmental Release,High,Workshop,71
2900,20210704,420,262,Fire,Critical,Control Room,34
2901,20231027,2176,82,First Aid Case,Low,Utilities Area,0
2902,20210501,1206,323,Spill,Medium,Flare Area,354
2903,20231217,2185,250,Equipment Damage,Medium,Control Room,335
2904,20200627,1308,268,First Aid Case,Low,Utilities Area,0
2905,20200430,180,233,Environmental Release,High,Utilities Area,273
2906,20210930,1591,135,Spill,Medium,Process Area B,289
2907,20240205,702,224,Lost Time Injury,High,Workshop,374
2908,20220316,733,252,Equipment Damage,Medium,Admin Block,418
2909,20221223,2505,7,Spill,Medium,Admin Block,272
2910,20210506,1458,293,First Aid Case,Low,Process Area B,0
2911,20230728,2598,262,Equipment Damage,Medium,Control Room,132
2912,20191223,1016,250,Medical Treatment Case,Medium,Utilities Area,293
2913,20210605,1386,28,Equipment Damage,Medium,Process Area B,390
2914,20190712,2255,315,Environmental Release,High,Process Area B,453
2915,20240601,2217,306,Contractor Incident,Medium,Storage Area,259
2916,20200217,239,294,First Aid Case,Low,Flare Area,0
2917,20190701,2027,42,Near Miss,Low,Admin Block,0
2918,20210711,474,169,Contractor Incident,Medium,Storage Area,416
2919,20221216,1048,52,Process Leak,High,Process Area A,358
2920,20201222,649,56,First Aid Case,Low,Admin Block,0
2921,20221007,260,31,Spill,Medium,Process Area B,323
2922,20220104,2724,7,Process Leak,High,Utilities Area,210
2923,20190809,2272,228,Medical Treatment Case,Medium,Process Area A,388
2924,20210827,1621,295,Medical Treatment Case,Medium,Control Room,441
2925,20230122,297,288,Medical Treatment Case,Medium,Utilities Area,257
2926,20230610,2089,137,Near Miss,Low,Control Room,0
2927,20200710,1522,133,Contractor Incident,Medium,Admin Block,327
2928,20241206,2230,123,Contractor Incident,Medium,Storage Area,129
2929,20220730,2636,88,First Aid Case,Low,Storage Area,0
2930,20190219,2915,50,Process Leak,High,Process Area A,108
2931,20210301,1721,192,Near Miss,Low,Process Area B,0
2932,20190518,2158,157,Near Miss,Low,Process Area A,0
2933,20221222,2186,141,Spill,Medium,Utilities Area,84
2934,20231023,2767,165,Spill,Medium,Flare Area,56
2935,20241011,494,112,Medical Treatment Case,Medium,Utilities Area,282
2936,20190913,2365,64,Equipment Damage,Medium,Admin Block,479
2937,20210417,2264,227,Equipment Damage,Medium,Process Area B,378
2938,20210427,800,259,Lost Time Injury,High,Process Area A,340
2939,20200326,189,213,Environmental Release,High,Marine Jetty,421
2940,20231031,1689,153,First Aid Case,Low,Control Room,0
2941,20240226,364,224,Process Leak,High,Admin Block,40
2942,20200805,2659,102,Environmental Release,High,Marine Jetty,178
2943,20220718,635,137,Equipment Damage,Medium,Workshop,262
2944,20240717,2046,113,Equipment Damage,Medium,Control Room,40
2945,20210506,67,245,Fire,Critical,Flare Area,418
2946,20200814,2526,319,Fire,Critical,Flare Area,213
2947,20201222,688,327,First Aid Case,Low,Process Area A,0
2948,20200909,2269,37,Process Leak,High,Storage Area,157
2949,20240317,47,315,Equipment Damage,Medium,Control Room,90
2950,20190909,2211,314,Spill,Medium,Process Area A,389
2951,20210301,1222,64,Near Miss,Low,Control Room,0
2952,20201120,1862,273,Lost Time Injury,High,Process Area A,342
